# Spherical harmonic expansion of the M2 tidal magnetic signal
# Estimated on 29-Jan-2019 21:58:56          
# If used, please refer to the Grayver and Olsen, GRL, 2019                                 
# Phase given with respect to the Greenwich meridian                          
# First data line: N_max T (in hours)                                         
# Subsequent data lines: degree n   order m   a_n^m/b_n^m   c_n^m/d_n^m       
# where m >= 0 correspond to the cosine time dependent terms a_n^m resp c_n^m,
# and m < 0 correspond to the sine time dependent terms b_n^m resp d_n^m.     
   28  12.4206                                                                
   23    13    -0.002637    -0.000866
   23   -13     0.000028    -0.001052
   23    14    -0.002226     0.001391
   23   -14    -0.004373    -0.001762
   23    15    -0.001013    -0.000477
   23   -15     0.000346    -0.001785
   23    16    -0.004282     0.001609
   23   -16    -0.001289    -0.000308
   23    17    -0.004702    -0.000125
   23   -17     0.003257     0.002572
   23    18    -0.002811     0.005322
   23   -18     0.001287    -0.001624
   23    19     0.002090     0.004066
   23   -19    -0.000355    -0.002948
   23    20    -0.000482    -0.000181
   23   -20    -0.001138     0.001279
   23    21     0.000911     0.002464
   23   -21    -0.000199    -0.002469
   23    22     0.000801    -0.002108
   23   -22    -0.000362    -0.001642
   23    23     0.000152    -0.002532
   23   -23     0.003187     0.000298
   24     0     0.000014     0.001501
   24     1     0.001485    -0.000547
   24    -1    -0.000978     0.001056
   24     2     0.000357     0.001086
   24    -2    -0.004165    -0.000719
   24     3    -0.000086     0.002483
   24    -3    -0.000504     0.003541
   24     4    -0.004474    -0.001157
   24    -4     0.000701    -0.002099
   24     5    -0.001268    -0.001936
   24    -5    -0.000981     0.003489
   24     6     0.005951    -0.002300
   24    -6    -0.001132     0.001949
   24     7     0.003589    -0.003580
   24    -7    -0.003345    -0.000015
   24     8    -0.004105     0.000824
   24    -8    -0.001733     0.001915
   24     9    -0.003941     0.003308
   24    -9     0.006162    -0.003489
   24    10     0.001633    -0.001726
   24   -10    -0.001225    -0.001334
   24    11    -0.003773    -0.001474
   24   -11    -0.005031     0.001022
   24    12    -0.000704    -0.001131
   24   -12    -0.001569     0.001361
   24    13     0.004860    -0.002132
   24   -13    -0.001264     0.001660
   24    14    -0.000712    -0.000954
   24   -14    -0.002662     0.000896
   24    15    -0.001453     0.000151
   24   -15    -0.000873    -0.000961
   24    16    -0.000396    -0.004377
   24   -16    -0.001259     0.002380
   24    17    -0.001358    -0.002910
   24   -17    -0.002450     0.000442
   24    18     0.000246    -0.003556
   24   -18    -0.001385     0.005707
   24    19    -0.002400    -0.003092
   24   -19    -0.003956     0.002099
   24    20    -0.003716     0.000257
   24   -20     0.003592     0.002318
   24    21    -0.001088    -0.001109
   24   -21     0.002752     0.005325
   24    22    -0.001200     0.001552
   24   -22     0.001208     0.002133
   24    23    -0.001084    -0.001559
   24   -23    -0.000504    -0.003031
   24    24     0.001140    -0.000855
   24   -24     0.000852    -0.003192
   25     0    -0.001742    -0.002854
   25     1    -0.002991    -0.001756
   25    -1    -0.001262     0.000458
   25     2     0.003550     0.000789
   25    -2    -0.000681    -0.003183
   25     3     0.003598    -0.000079
   25    -3    -0.000953    -0.002482
   25     4     0.000375    -0.002107
   25    -4    -0.000936     0.003584
   25     5     0.001959     0.002215
   25    -5     0.002279     0.003549
   25     6     0.003328     0.000979
   25    -6     0.004832    -0.004631
   25     7     0.001855     0.001150
   25    -7    -0.005661    -0.002131
   25     8    -0.002453     0.003425
   25    -8    -0.002300     0.002446
   25     9    -0.000286     0.004443
   25    -9    -0.002281     0.002183
   25    10    -0.001662     0.003255
   25   -10    -0.000803     0.002002
   25    11     0.002238     0.004035
   25   -11     0.001250    -0.003485
   25    12     0.002263    -0.002358
   25   -12     0.000973    -0.002699
   25    13    -0.000728    -0.003865
   25   -13     0.002795    -0.002465
   25    14    -0.001769    -0.001066
   25   -14     0.001368     0.000895
   25    15     0.000674    -0.001275
   25   -15     0.001386    -0.001989
   25    16    -0.001726    -0.000755
   25   -16     0.000318    -0.001839
   25    17    -0.002887    -0.003835
   25   -17    -0.000330     0.002266
   25    18    -0.002170     0.002181
   25   -18     0.000265    -0.000843
   25    19    -0.001184     0.001601
   25   -19    -0.002084    -0.004224
   25    20    -0.001507     0.001506
   25   -20    -0.000888     0.000597
   25    21    -0.001423     0.002540
